,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
2604,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  It's Harry Potter, what's not to like

",0,13-Aug-18,,p,"

  It's Harry Potter, what's not to like

"
2605,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This is not a ""complete"" set.  There are 8 movies BUT each one is a condensed version of the original.  My kids are big fans and noticed missing scenes right away.

",0,1-Jan-20,,p,"

  This is not a ""complete"" set.  There are 8 movies BUT each one is a condensed version of the original.  My kids are big fans and noticed missing scenes right away.

"
2606,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  it was great love the movies but three of the dvds keep falling out of the holders

",0,7-Sep-20,,p,"

  it was great love the movies but three of the dvds keep falling out of the holders

"
2607,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I certainly hope none of the dvds are broken, the box was open when received.

",0,12-Dec-18,,p,"

  I certainly hope none of the dvds are broken, the box was open when received.

"
2608,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Definitely worth buying. I love the fact that it does not take up much space in my library. The picture and sound is amazing and the movies themselves are great. I am going to sell my collection of HP DVDs and few HP blu-rays. It is so much more practical now.

",0,28-Dec-14,,p,"

  Definitely worth buying. I love the fact that it does not take up much space in my library. The picture and sound is amazing and the movies themselves are great. I am going to sell my collection of HP DVDs and few HP blu-rays. It is so much more practical now.

"
2609,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Have watched them all at least 5x and still working great.

",0,15-Jul-19,,p,"

  Have watched them all at least 5x and still working great.

"
2610,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great quality and true 4K HDR. Don’t hesitate on buying. I was also able to use the expired codes for my vudu and they worked.

",0,1-Jan-20,,p,"

  Great quality and true 4K HDR. Don’t hesitate on buying. I was also able to use the expired codes for my vudu and they worked.

"
2611,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This is a must have collectable set for anyone with Children , many toddlers and children today will not have the benefit of seeing these as they were released , by purchasing the collection you will be able to show the children how Harry and His friends grow through the years and how each story leads into the next

",0,11-Mar-12,,p,"

  This is a must have collectable set for anyone with Children , many toddlers and children today will not have the benefit of seeing these as they were released , by purchasing the collection you will be able to show the children how Harry and His friends grow through the years and how each story leads into the next

"
2612,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Like

",0,14-Jul-19,,p,"

  Like

"
2613,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Bought it for my sister for christmas and she loves it

",0,25-Dec-18,,p,"

  Bought it for my sister for christmas and she loves it

"
2614,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I love the entire movie collection. All the disks play just fine. I am very disappointed though that when i unwrapped & took the protective case out of the carton, i found that it was badly cracked & damaged. It makes me sad to know that even though my product was packed with bubble wrap in the box, it was clear that whoever handled the product during shipping just chucked the box around like nothing.

",0,8-Mar-18,,p,"

  I love the entire movie collection. All the disks play just fine. I am very disappointed though that when i unwrapped & took the protective case out of the carton, i found that it was badly cracked & damaged. It makes me sad to know that even though my product was packed with bubble wrap in the box, it was clear that whoever handled the product during shipping just chucked the box around like nothing.

"
2615,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  First 2 movies worked great. The entire rest of the series skipped all the way through the movies. Disappointed

",1,28-Dec-18,,n,"

  First 2 movies worked great. The entire rest of the series skipped all the way through the movies. Disappointed

"
2616,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love this. Compact and has all of these amazing movies. :)

",0,25-May-18,,p,"

  Love this. Compact and has all of these amazing movies. :)

"
2617,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great buy!

",0,21-Jul-19,,p,"

  Great buy!

"
2618,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Got he first 5 movies. Half Blood Prince was missing and had two other discs that was just interviews. Didn't get Deathly Hollows 1 or 2.  Look elsewhere.

",0,3-Jun-20,,p,"

  Got he first 5 movies. Half Blood Prince was missing and had two other discs that was just interviews. Didn't get Deathly Hollows 1 or 2.  Look elsewhere.

"
2619,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Kinda sad they're going to release a new one lol

",0,30-Jan-20,,p,"

  Kinda sad they're going to release a new one lol

"
2620,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Bought this as a present for my girlfriend and she loved them, has already watched them like 6 times all the way through.

",0,10-Nov-17,,p,"

  Bought this as a present for my girlfriend and she loved them, has already watched them like 6 times all the way through.

"
2621,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Arrived quickly.  Product sealed as new in package as described.  Have only watched two of the discs so far but like I said sealed and new in package.  No scratches or glitches.

",0,3-Apr-20,,p,"

  Arrived quickly.  Product sealed as new in package as described.  Have only watched two of the discs so far but like I said sealed and new in package.  No scratches or glitches.

"
2622,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great collection of movies/bonus features. Just wish the box wasn't so big!

",0,11-Mar-18,,p,"

  Great collection of movies/bonus features. Just wish the box wasn't so big!

"
2623,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Great set, so compact and all together. Cane as promised!!

",0,1-Jan-20,,n,"

  Great set, so compact and all together. Cane as promised!!

"
2624,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Nice collection of old favorites.  Did NOT come with digital copy keys in the package, so minus stars for that.

",0,30-Dec-17,,p,"

  Nice collection of old favorites.  Did NOT come with digital copy keys in the package, so minus stars for that.

"
2625,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  The movies are great quality but the inside was busted up horribly when received! Other than that it’s good!

",0,30-Dec-19,,n,"

  The movies are great quality but the inside was busted up horribly when received! Other than that it’s good!

"
2626,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  As Advertised

",0,28-Apr-19,,p,"

  As Advertised

"
2627,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love these movies and love this great deal!

",0,17-Dec-18,,p,"

  Love these movies and love this great deal!

"
2628,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Muy buena inversión en el regalo de Navidad

",0,6-Feb-20,,n,"

  Muy buena inversión en el regalo de Navidad

"
2629,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I am so happy that I bought this set when I did because otherwise I would never have gotten all the movies on blu-ray with the expense of them.

",0,23-Jan-17,,p,"

  I am so happy that I bought this set when I did because otherwise I would never have gotten all the movies on blu-ray with the expense of them.

"
2630,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I am very pleased with my purchase of this 8 film pack. I do intend to buy a collectible edition, but since I'd been dying to have a marathon for like a year, this was very convenient for me. It's nice and pretty. All discs worked and had all writings on them. (I say writings because there's no artwork. Just the words.)

",0,19-Mar-14,,p,"

  I am very pleased with my purchase of this 8 film pack. I do intend to buy a collectible edition, but since I'd been dying to have a marathon for like a year, this was very convenient for me. It's nice and pretty. All discs worked and had all writings on them. (I say writings because there's no artwork. Just the words.)

"
2631,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  HD price with Blu- Ray quality! Awesome deal!

",0,28-Nov-18,,p,"

  HD price with Blu- Ray quality! Awesome deal!

"
2632,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  Great films! Made a wonderful gift.

",0,22-Feb-19,,n,"

  Great films! Made a wonderful gift.

"
2633,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This is perfect for those of us who don't want to spend $500 for a fancy case and loads of extras. I just wanted the 8 movies and extra content in a convenient package. That's what this is...all 8 movies in blu-Ray and DVD plus extra interviews, documentaries, and deleted scenes. Overall, a fantastic buy.

",3,19-Sep-14,,p,"

  This is perfect for those of us who don't want to spend $500 for a fancy case and loads of extras. I just wanted the 8 movies and extra content in a convenient package. That's what this is...all 8 movies in blu-Ray and DVD plus extra interviews, documentaries, and deleted scenes. Overall, a fantastic buy.

"
2634,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  My son is a huge Harry Potter fan. I bought these as a gift for him. He had the set as a young child but wore them out.

",0,9-Mar-20,,p,"

  My son is a huge Harry Potter fan. I bought these as a gift for him. He had the set as a young child but wore them out.

"
2635,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Kids like it

",0,1-Aug-19,,p,"

  Kids like it

"
